Division,Placement,Skipper,Team,Total Score
A,1,Jumbalaya,Tufts University,57
A,2,Hawks,Roger Williams University,82
A,3,Blue,Roger Williams University,85
A,4,Bears,Brown University,94
A,5,Jumbos,Tufts University,104
A,6,Gold,Roger Williams University,128
A,7,Seahawks,Salve Regina University,199
A,8,Wildcats,Johnson and Wales University,203
