Division,Placement,Skipper,Team,Total Score
A,1,John Wallace '14,St. Mary's College of Maryland,16
A,2,Chris Barnard '13,Georgetown University,19
A,3,Samuel Blouin '12,Hobart and William Smith Colleges,21
A,4,Philip Alley '12,Cornell University,24
A,5,Matthew Ryder '12,Queen's University,29
A,6,Ryan Bailey '15,Washington College,32
A,7,Michael Russom '13,University of Pennsylvania,35
A,8,Evert McLaughlin '12,Queen's University,40
A,9,Alex Post '15,Georgetown University,50
A,10,Randall Hartranft '12,SUNY Maritime College,52
A,11,George Prieto '13,U. S. Naval Academy,54
A,12,Gavin Rudolph '12,Old Dominion University,59
A,13,Collin Leon '13,Old Dominion University,61
A,14,Timothy Zacher '13,Hobart and William Smith Colleges,67
A,15,Matthew Schoene '15,SUNY Maritime College,69
A,16,Evan Hoffmann '14,Old Dominion University,75
A,17,Gabriel Tang '15,U. S. Naval Academy,75
A,18,John Darby '14,Hobart and William Smith Colleges,78
