Division,Placement,Skipper,Team,Total Score
A,1,Emily Dellenbaugh '12,Brown University,41
A,2,Bradley Milliken '14,U. S. Coast Guard Academy,66
A,3,Mackenzie Spencer '12,University of Vermont,68
A,4,James Simmons '13,University of Rhode Island,81
A,5,Nicolas Russo-Larsson '12,Tufts University,82
A,6,Blake Burgess '15,Maine Maritime Academy,82
A,7,Peter Pellegrini '12,Salve Regina University,84
A,8,Ian Sutherland '12,Providence College,85
A,9,Matt Johnson '12,Boston University,85
A,10,Elizabeth Whipple '12,Connecticut College,91
A,11,Jeff Goodrich '12,Bowdoin College,103
A,12,Maarten Eenkema Van Dijk '14,Northeastern University,121
A,13,Eric Schwarm '13,Roger Williams University,126
A,14,Sean Willerford '14,Middlebury College,172
A,15,Angus Page '12,Wesleyan University,173
A,16,Justin Marks '14,University of New Hampshire,179
A,17,William Kresic '13,University of Connecticut,203
A,18,Brendan Griffiths '14,Mitchell College,219
A,19,Keaton Burns '12,Amherst College,252
A,20,Hunter Archibald '12 *,Bates College,252
