Division,Placement,Skipper,Team,Total Score
B,1,Jack Swikart '15,University of Pennsylvania,26
B,2,Christian Geary '14,Stevens Institute of Technology,32
B,3,Jennifer Borshoff '15,Cornell University,33
B,4,Christopher Stessing '14,University of Virginia,46
B,5,Domenic Re '15,Villanova University,56
B,6,Paul Stevens '14,Monmouth University,64
B,7,Griffin Orr '15,University of Buffalo,70
B,8,Irene Jacqz '13,Columbia University,81
B,9,Mia Cooper '14,Fordham University,88
B,10,Charles Legge '12,Queen's University,89
B,11,Hussain Patel '13,George Washington University,92
B,12,Lucy Cobbs '14,Princeton University,108
B,13,James Codega '14,Webb Institute,109
B,14,Jason Sinclair '13,Drexel University,115
B,15,John Handel '12,Rochester Institute of Technology,117
B,16,Andrew Bryan '13,William and Mary,125
B,17,none,Salisbury University,171
B,18,Seth Yates '14,American University,173
