Division,Placement,Skipper,Team,Total Score
B,1,Adelaide Davis '13,University of Wisconsin,19
B,2,Ryan Grosch '14,University of Minnesota,20
B,3,Emily Oltrogge '15,University of Minnesota,30
B,4,Harrison Faust '16,University of Wisconsin,53
B,5,Kelly Kramer '13,University of Wisconsin,61
B,6,Guillermo Ramirez '13,Robert Morris University Illinois,62
B,7,Michael Schoos '14,University of Wisconsin Milwaukee,62
B,8,Paul Vatterott '12,University of Iowa,65
B,9,William Putnam Jr. '12,Washington University,107
B,10,Ryan Gabelman '16,University of Michigan,117
