Division,Placement,Skipper,Team,Total Score
A,1,Sydney Bolger '12,Georgetown University,34
A,2,Arielle DeLisser '14,Hobart and William Smith Colleges,59
A,3,Lauren Turner '13,Cornell University,60
A,4,Kayla McComb '13,St. Mary's College of Maryland,69
A,5,Julia Paxton '14,SUNY Maritime College,74
A,6,Corina Radtke '14,Old Dominion University,81
A,7,Mary Hall '15,U. S. Naval Academy,81
A,8,Mackenzie Needham '15,Washington College,102
A,9,Melissa Bermudez '12,Columbia University,105
A,10,Noel Ingalls '15,U. S. Merchant Marine Academy,115
A,11,Mia Cooper '14,Fordham University,129
A,12,Lucy Cobbs '14,Princeton University,137
A,13,Chantal Hearst '12,University of Toronto,150
