Division,Placement,Skipper,Team,Total Score
B,1,William Bailey '15,Boston College,33
B,2,Gavin Rudolph '12,Old Dominion University,40
B,3,Matthew Wefer '14,Dartmouth College,45
B,4,Alex Ramos '15,U. S. Naval Academy,48
B,5,Christopher Segerblom '14,Yale University,48
B,6,Nick Johnstone '15,College of Charleston,48
B,7,Randall Hartranft '12,SUNY Maritime College,48
B,8,Michael Drumm '15,Harvard University,49
B,9,Sean Bouchard '12,Roger Williams University,50
B,10,Oliver Toole '14,Stanford University,51
B,11,Ian Liberty '14,St. Mary's College of Maryland,52
B,12,Peter Miller '13,Connecticut College,52
B,13,William Haeger '14,Tufts University,54
B,14,Tyler Rice '14,Brown University,59
B,15,Jack Swikart '15,University of Pennsylvania,71
B,16,Hunter Mumma '12,University of Vermont,88
B,17,Mary Clawson '15,Salve Regina University,96
B,18,Scott Goodrich '16,Northeastern University,98
