Division,Placement,Skipper,Team,Total Score
B,1,Nicolas Russo-Larsson '12,Tufts University,8
B,2,Christopher Segerblom '14,Yale University,20
B,3,Taylor Vann '13,U. S. Naval Academy,21
B,4,Emily Lambert '12,Harvard University,25
B,5,Scott Houck '15,Dartmouth College,25
B,6,Michael Zonnenberg '15,University of Vermont,27
B,7,David Alfonso '14,Massachusetts Institute of Technology,35
B,8,Jeff Goodrich '12,Bowdoin College,35
B,9,Andrew Tamblyn '13,Roger Williams University,35
B,10,Drew Shea '14,Brown University,36
B,11,Conor Lodge '14,Northeastern University,44
B,12,Michael Saldi '15,Boston University,45
B,13,Ryan Seago '14,University of Michigan,50
B,14,Dylan Finneran '15,U. S. Coast Guard Academy,52
B,15,Alex Whipple '15,University of Rhode Island,52
B,16,Robert Lippincott '14,Salve Regina University,62
B,17,Gabriel Salk '14,Connecticut College,63
B,18,none,Washington College,65
B,19,Carl Lichtenfels '12,Providence College,72
B,20,Colin Silveno '12 *,University of Connecticut,74
B,21,John Koehler '13,Columbia University,78
