Division,Placement,Skipper,Team,Total Score
B,1,Marlena Fauer '14,Yale University,93
B,2,Kaylee Schwitzer '15,Bowdoin College,134
B,3,Carolyn Naughton '14,Boston College,134
B,4,Sky Adams '14,Brown University,137
B,5,Kimberly Kaull '13,University of Vermont,147
B,6,Kelsey Wheeler '14,Dartmouth College,154
B,7,Rachel Perry '15,Roger Williams University,179
B,8,Chloe Lepert '15,Massachusetts Institute of Technology,198
B,9,Elizabeth Glivinski '14,Boston University,216
B,10,Caitlin Watson '14,Harvard University,221
B,11,Devon Rohde '15,U. S. Coast Guard Academy,232
B,12,Kate Levinson '15,Tufts University,234
B,13,Paige Fagan '14,University of New Hampshire,296
B,14,Sarah Gontarek '13,Wellesley College,356
