Division,Placement,Skipper,Team,Total Score
A,1,none,Brown University,11
A,2,none,Tufts University,12
A,3,none,Colby College,15
A,4,none,Massachusetts Institute of Technology,16
A,5,none,Brandeis University,20
A,6,none,Northeastern University,21
A,7,none,Boston University,22
A,8,none,Wellesley College,32
A,9,none,University of New Hampshire,34
A,10,none,University of Connecticut,37
