Division,Placement,Skipper,Team,Total Score
A,1,none,Tufts University,7
A,2,Ian Paice '13,Boston University,17
A,3,Ames Lyman '14,Harvard University,18
A,4,Justin Marks '14,University of New Hampshire,20
A,5,Timothy Lorenzen '12,Williams College,31
A,6,Benjamin Mende '13,Bowdoin College,33
A,7,Max Jennings '15,Colby College,33
A,8,Johannes Raatz '15,Amherst College,35
A,9,Jacob Hardy '13,Brandeis University,45
A,10,William Kresic '13,University of Connecticut,46
A,11,Michael O'Brien '12,Northeastern University,47
A,12,Francisco Salas '15,Bentley University,56
A,13,none,Wellesley College,65
