Division,Placement,Skipper,Team,Total Score
B,1,Kevin Laube '14,Stanford University,10
B,2,Ryan Sullivan '12,University of California at Santa Barbara,21
B,3,Philip Gordon '12,University of Oregon,21
B,4,Mallory Schluter '14,University of Southern California,48
B,5,Casey Pruitt '13,Western Washington University,57
B,6,Michael Hanson '12,University of Hawaii,58
B,7,Christopher Fuller '12,University of Washington,75
B,8,Brian Hoover '12,University of California at Irvine,76
B,9,Steven Cassingham '14,Arizona State University,81
B,10,Ian Spilman '15,University of California at Santa Cruz,81
B,11,William Edwards '12,University of California at Los Angeles,89
B,12,Lauren Amery '12,University of California at Berkeley,90
B,13,Dane Butera '12,Chapman University,92
B,14,Ray Carley '13,University of California at San Diego,108
B,15,CC Childers '15,California Maritime Academy,119
B,16,Shane Young '14,California State University Long Beach,124
B,17,Charles Shane '13,California State University Monterey Bay,124
B,18,Macy Stout '13,Cal Poly University S.L.O.,139
B,19,Jeffrey Tedmori '15,California State University Channel Islands,150
B,20,Daniel Marks '14,Santa Clara University,176
B,21,Casey Pruitt '13 *,University of California at Davis,176
