Division,Placement,Skipper,Team,Total Score
B,1,George Kutschenreuter '15,University of Wisconsin,62
B,2,Matthew Wefer '14,Dartmouth College,71
B,3,Emily Lambert '12,Harvard University,76
B,4,Amy Hawkins '12,University of Rhode Island,77
B,5,Gary Herring '12,U. S. Merchant Marine Academy,77
B,6,Ian Liberty '14,St. Mary's College of Maryland,81
B,7,Cam Cullman '13,Yale University,82
B,8,Andrew Sommer '13,Massachusetts Institute of Technology,88
B,9,Alex Cook '13,Boston College,91
B,10,Harry Scott '13,SUNY Maritime College,93
B,11,Ryan Pesch '12,Boston University,100
B,12,William Hutchings '13,Tufts University,105
B,13,Will Stocke '13,University of South Florida,105
B,14,Jordan Factor '14,University of Vermont,109
B,15,Mildred Conroy '12,Washington College,123
B,16,Atlantic Brugman '13,Connecticut College,127
B,17,William Macdonald '15,Roger Williams University,130
B,18,Drew Shea '14,Brown University,144
B,19,Mark Powell '?? *,BUSA,175
B,20,Jacob Tronaas '12,U. S. Coast Guard Academy,187
