Division,Placement,Skipper,Team,Total Score
A,1,Brendan Kopp '12,Harvard University,6
A,2,Michael Whitford '12,Washington College,28
A,3,Massimo Soriano '12,Tufts University,31
A,4,Cam Cullman '13,Yale University,34
A,5,Andrew Sommer '13,Massachusetts Institute of Technology,34
A,6,Colin Smith '13,Brown University,35
A,7,Jason Carminati '12,U. S. Naval Academy,36
A,8,Mike Bloomstine '13,Providence College,38
A,9,Olin Davis '14,University of Vermont,38
A,10,Haley Powell '13,Roger Williams University,39
A,11,Ian Paice '13,Boston University,39
A,12,Benjamin Bainbridge '12,Connecticut College,45
A,13,Peter Edmunds '14,Bowdoin College,45
A,14,Maarten Eenkema Van Dijk '14,Northeastern University,45
A,15,Matthew Graham '13,University of Michigan,48
A,16,Bernie Roesler '12,Dartmouth College,54
A,17,James Simmons '13,University of Rhode Island,56
A,18,Kyle Carney '13,Salve Regina University,65
A,19,Thomas Presti '13,University of Connecticut,66
A,20,William Howard '14,U. S. Coast Guard Academy,68
A,21,David Coplon '12,Columbia University,74
