Division,Placement,Skipper,Team,Total Score
A,1,Scott Houck '15,Dartmouth College,18
A,2,Tyler Steel '13,SUNY Maritime College,38
A,3,Louis Padnos '14,Hobart and William Smith Colleges,41
A,4,Michael Whitford '12,Washington College,43
A,5,Devin Laviano '13,U. S. Naval Academy,46
A,6,Gerard Tonachel '13,Stevens Institute of Technology,53
A,7,Alden Sonnenfeldt '13,Cornell University,70
A,8,Francois Conde-Jahn '13,U. S. Merchant Marine Academy,75
A,9,Tyler Kennedy '12,Kean University,78
A,10,Paul Stevens '14,Monmouth University,78
A,11,John Croll '12,Columbia University,81
A,12,Hussain Patel '13,George Washington University,81
A,13,Alex Reynolds '14,Fordham University,87
A,14,Andrew Bates '15,U. S. Merchant Marine Academy,94
A,15,Tim Gorzelnik '14,Rutgers University,116
A,16,Oliver Blake '13,Queen's University,118
A,17,Kevin Petrikas '13,Rensselaer Polytechnic Institute,129
A,18,Jason Sinclair '13,Drexel University,137
A,19,Elizabeth Smith '14,Princeton University,138
