Division,Placement,Skipper,Team,Total Score
B,1,Charles Proctor '14,Tufts University,31
B,2,Olivia Crane '15,University of Vermont,40
B,3,Alex Reynolds '14,Fordham University,53
B,4,Martin McDonald '12,Dartmouth College,58
B,5,Elliott Morrill '15,Hobart and William Smith Colleges,60
B,6,Michael Rivlin '13,Cornell University,62
B,7,David Coplon '12,Columbia University,66
B,8,Andrew Bates '15,U. S. Merchant Marine Academy,85
B,9,Matthew Nilsen '14,SUNY Maritime College,86
B,10,Phillip Weigand '13,U. S. Military Academy,122
B,11,Patrick Stege '14,Syracuse University,129
B,12,Laine Meelheim '13,Rutgers University,156
