Division,Placement,Skipper,Team,Total Score
B,1,Alejandro Ruiz-Ramon '15,Tufts University,26
B,2,Jeff Goodrich '12,Bowdoin College,26
B,3,Kelsey Wheeler '14,Dartmouth College,29
B,4,Brendan Heussler '12,Connecticut College,30
B,5,Caleb Armstrong '15,University of Vermont,35
B,6,Tommy Holmberg '13,Bates College,40
B,7,Michael Saldi '15,Boston University,46
B,8,Conor Lodge '14,Northeastern University,55
B,9,Genevieve Marquardt '15,Salve Regina University,59
B,10,Carolyn Naughton '14,Boston College,65
B,11,Sam Wyer '12,Middlebury College,66
B,12,Andrew McHenry '13,Maine Maritime Academy,76
B,13,Jacob Hardy '13,Brandeis University,88
B,14,none,University of Connecticut,98
B,15,none,University of Southern Maine,112
