Division,Placement,Skipper,Team,Total Score
A,1,Kelsey Wheeler '14,Dartmouth College,28
A,2,Alexandra Arntsen '12,University of Vermont,29
A,3,Natalie Salk '13,Tufts University,35
A,4,Jessica Claflin '13,Brown University,36
A,5,Amy Hawkins '12,University of Rhode Island,37
A,6,Emily Billing '13,Yale University,39
A,7,Katii Gullick '12,Massachusetts Institute of Technology,48
A,8,Emily McNeil '14,Bowdoin College,49
A,9,Caitlin Watson '14,Harvard University,64
A,10,Elizabeth Glivinski '14,Boston University,68
A,11,Devon Rohde '15,U. S. Coast Guard Academy,69
A,12,none,Northeastern University,71
A,13,Abby Preston '15,Roger Williams University,75
A,14,Sarah Gontarek '13,Wellesley College,112
A,15,Brooke Doyon '13,University of Connecticut,115
A,16,none,Amherst College,119
