Division,Placement,Skipper,Team,Total Score
A,1,Brian Hickman '15,Oregon State University,5
A,2,Scott Van Bergen '15,Portland State University,7
A,3,Shelby Allman '13,Western Washington University,8
A,4,Taylor Martin '16,Western Washington University,13
A,5,Evan Rankin '12,University of Victoria,16
A,6,Mandi Barnett '14,Western Washington University,18
A,7,Carson Wright '11,Portland State University,19
A,8,Chris Chaves '14,Western Washington University,23
