Division,Placement,Skipper,Team,Total Score
B,1,Jake Antles '13,University of Washington,18
B,2,Alyce Flanagan '13,University of Washington,21
B,3,Zachary Forcade '13,University of Washington,21
B,4,Johan Jorna '14,Portland State University,30
B,5,Erika Vranizan '12,Western Washington University,39
B,6,Taylor Martin '16,Western Washington University,49
B,7,Matt Marquardt '12 *,University of Oregon,50
B,8,Casey Pruitt '13,Western Washington University,51
B,9,Ashley Vincent '12,Western Washington University,51
B,10,Ashley Krzeszowski '15,Western Washington University,56
B,11,Ted Alley '16,University of Victoria,60
B,12,Aldyn Brudie '13,Portland State University,66
B,13,Christopher Shank '14 *,Western Washington University,67
B,14,Laura Marshall '12,University of Oregon,83
B,15,Nick Etscheid '15,Western Washington University,83
B,16,David Eva '12,University of Puget Sound,89
B,17,Michael Mallory '15,University of Washington,92
B,18,Lindsay Maggard '14,University of Puget Sound,107
B,19,Alexander Martin '15,Western Washington University,111
B,20,none,Lewis and Clark College,116
