Division,Placement,Skipper,Team,Total Score
A,1,Christopher Stocke '15,University of South Florida,12
A,2,Clerc Cooper '15,College of Charleston,18
A,3,Ian Nora '14,Rollins College,26
A,4,William Sands '15,College of Charleston,34
A,5,Jeff Hahl '12,Eckerd College,38
A,6,Alex Olt '12,University of Miami,42
A,7,Harrison Cabiness '12,Clemson University,44
A,8,Isabelle Hale '13,University of North Carolina,50
A,9,Samuel Hodges '13,Auburn University,55
A,10,AROLDO DE RIENZO '13,Georgia Institute of Technology,63
A,11,Ervin Grove '11,University of Tennessee,63
A,12,Cole Barney '14,University of North Carolina at Wilmington,65
A,13,Rheanna King '14,University of Florida,69
A,14,Hans Lie-Nielsen '14,Duke University,70
A,15,Lily Everson '12,Jacksonville University,82
A,16,Dustin Simons '14,North Carolina State University,90
