Division,Placement,Skipper,Team,Total Score
A,1,Benjamin Mohney '15,University of South Florida,24
A,2,Walker Banks '14,Eckerd College,27
A,3,Kimberly Calnan '12,University of South Florida,49
A,4,Seth Barrows '15,Eckerd College,56
A,5,Alexander Stewart '13,Florida Atlantic University,70
A,6,Elliot Evins '13,New College of Florida,78
A,7,Brian Story '15,Eckerd College,80
A,8,Evann Martin '15,Eckerd College,81
A,9,Rheanna King '14,University of Florida,89
A,10,David Horton '12,Jacksonville University,119
A,11,Talis McMullen '14,Florida Gulf Coast University,119
