Division,Placement,Skipper,Team,Total Score
A,1,Alec Anderson '13,Roger Williams University,45
A,2,Massimo Soriano '12,Tufts University,46
A,3,Kevin Martland '14,Connecticut College,48
A,4,Ryan Mullins '13,Boston College,58
A,5,Graham Landy '15,Yale University,61
A,6,Patrick Kana '12,Hobart and William Smith Colleges,74
A,7,John Renehan '13,Dartmouth College,76
A,8,Amy Hawkins '12,University of Rhode Island,76
A,9,Jacob La Dow '15,St. Mary's College of Maryland,82
A,10,Ryan Pesch '12,Boston University,88
A,11,Bradley Milliken '14,U. S. Coast Guard Academy,92
A,12,Taylor Vann '13,U. S. Naval Academy,92
A,13,Olin Davis '14,University of Vermont,96
A,14,Eamon Glackin '12,Massachusetts Institute of Technology,105
A,15,Tyler Rice '14,Brown University,109
A,16,Gram Slattery '15,Harvard University,120
A,17,Jeff Hahl '12,Eckerd College,127
A,18,Peter Pellegrini '12,Salve Regina University,144
