Division,Placement,Skipper,Team,Total Score
B,1,Jeff Goodrich '12,Bowdoin College,14
B,2,William Heausler '13,University of Florida,16
B,3,Kyle Carney '13,Salve Regina University,24
B,4,Christopher Stessing '14,University of Virginia,29
B,5,Tony Collins '15,Eckerd College,29
B,6,Conor Lodge '14,Northeastern University,33
B,7,William Howard '14,U. S. Coast Guard Academy,38
B,8,Edward Moan '14,Bates College,42
B,9,Adam Siegel '15,William and Mary,45
B,10,David Horton '12,Jacksonville University,60
