Division,Placement,Skipper,Team,Total Score
B,1,Johnny Norfleet '13,Hobart and William Smith Colleges,16
B,2,Griffin Orr '15,University of Buffalo,38
B,3,Randall Hartranft '12,SUNY Maritime College,39
B,4,Robert Boger '13,U. S. Merchant Marine Academy,48
B,5,Alden Sonnenfeldt '13,Cornell University,58
B,6,Irene Jacqz '13,Columbia University,61
B,7,Douglas Zangre '13,Webb Institute,69
B,8,Alex Reynolds '14,Fordham University,70
B,9,Charles Legge '12,Queen's University,76
B,10,Lilian Neville '12,Rensselaer Polytechnic Institute,83
B,11,Morgan Beals '13,Colgate University,86
B,12,Ian Hunt '13,Rochester Institute of Technology,94
B,13,Alex Renaud '16,University of Ottawa,101
B,14,Lucas Holmes '15,U. S. Military Academy,113
B,15,Hunter Snyder '12,Drexel University,134
B,16,Joe Franco '14,University of Rochester,139
