Division,Placement,Skipper,Team,Total Score
C,1,David Liebenberg '14,Tufts University,47
C,2,Deirdre Lambert '15,Dartmouth College,50
C,3,Lucas Adams '15,Brown University,50
C,4,Kaylee Schwitzer '15,Bowdoin College,59
C,5,Michael Booker '15,University of Vermont,63
C,6,Max Nickbarg '14,Yale University,69
C,7,Henry Vogel '15,Roger Williams University,76
C,8,Domenic Bove '15,Boston College,86
C,9,Robert Lippincott '14,Salve Regina University,92
C,10,Trevor Burd '12,Boston University,108
C,11,Luke O'Connor '14,Harvard University,110
C,12,Chloe Lepert '15,Massachusetts Institute of Technology,122
C,13,Dylan Finneran '15,U. S. Coast Guard Academy,132
C,14,Vincent Marchetto '12,Northeastern University,133
C,15,Carl Lichtenfels '12,Providence College,150
C,16,Colin Silverio '12 *,University of Connecticut,153
