Division,Placement,Skipper,Team,Total Score
B,1,Eliza White '14,Tufts University,15
B,2,Brandon Kaufmann '12,Brown University,21
B,3,Matthew Vernacchia '15,Massachusetts Institute of Technology,23
B,4,Isabel Low '13,Bowdoin College,27
B,5,Davida Judelson '12,Brandeis University,28
B,6,Samuel Wells '15,Bates College,36
B,7,Justin Kusiel '14,Boston University,38
B,8,Ines Castro '14,Colby College,41
B,9,Janelle Veary '15,Northeastern University,44
B,10,Mayrah Udvardi '14 *,Wellesley College,61
B,11,Peter Rodriguez '14,University of Connecticut,63
B,12,Devon Walker '15,University of New Hampshire,71
