Division,Placement,Skipper,Team,Total Score
B,1,Matthew Wefer '14,Dartmouth College,83
B,2,Tommy Fink '13,Brown University,94
B,3,Cam Cullman '13,Yale University,107
B,4,Emily Lambert '12,Harvard University,112
B,5,William Haeger '14,Tufts University,123
B,6,Eamon Glackin '12,Massachusetts Institute of Technology,125
B,7,Peter Miller '13,Connecticut College,134
B,8,William Howard '14,U. S. Coast Guard Academy,152
B,9,Jordan Factor '14,University of Vermont,159
B,10,William Macdonald '15,Roger Williams University,176
B,11,William Bailey '15,Boston College,178
B,12,Matt Johnson '12,Boston University,182
B,13,Jeff Goodrich '12,Bowdoin College,207
B,14,Conor Lodge '14,Northeastern University,212
B,15,Tommy Holmberg '13,Bates College,229
B,16,Alex Whipple '15,University of Rhode Island,235
B,17,Kyle Carney '13,Salve Regina University,251
B,18,Andrew McHenry '13,Maine Maritime Academy,319
