Division,Placement,Skipper,Team,Total Score
A,1,Harrison Burton '14,University of Minnesota,13
A,2,Michael Lee '14,University of Wisconsin,13
A,3,Phil Holt '14,Purdue University,25
A,4,Adelheid Rittmeyer '13,University of Illinois - Chicago,26
A,5,Patrick Farrell '13,Marquette University,35
A,6,Charles Diamond '15,University of Illinois,36
A,7,Ben Otten '11,University of Wisconsin Milwaukee,37
A,8,Bill Weiland '14,Michigan State University,39
A,9,Laine Klopfenstein '12,Hope College,61
A,10,Maggie Kloote '15,Michigan Technological University,62
A,11,Tony Michuda '13,University of Notre Dame,65
A,12,Katy Aiello '12,Indiana University,70
A,13,none,Northern Michigan University,73
A,14,Eric Sauter '13,University of Iowa,75
