Division,Placement,Skipper,Team,Total Score
A,1,Geoff Pedrick '12,Northwestern University,7
A,2,Ryan Seago '14,University of Michigan,10
A,3,Nathaniel Walden '12,University of Notre Dame,13
A,4,Alden Sonnenfeldt '13,Cornell University,24
A,5,Graham Hutchings '14,Queen's University,27
A,6,William Andreae '13,Miami University,30
A,7,Matthew Parker '11,Purdue University,30
A,8,none,Ohio State University,39
