Division,Placement,Skipper,Team,Total Score
A,1,Trevor Burd '12,Boston University,10
A,2,Hunter Mumma '12,University of Vermont,17
A,3,Andrew McHenry '13,Maine Maritime Academy,31
A,4,Brian Gracey '12,U. S. Coast Guard Academy,32
A,5,Solomon Krevans '14,Tufts University,33
A,6,Nicholas Paggi '15,Massachusetts Institute of Technology,36
A,7,Neil Forrester '12,Massachusetts Institute of Technology,38
A,8,Emily McNeil '14,Bowdoin College,42
A,9,Anna Morton '13,Wellesley College,42
A,10,Heidi Hood '16,Northeastern University,46
A,11,Annie Schmidt '14,Roger Williams University,48
A,12,Francisco Salas '15,Bentley University,55
A,13,Jamie Lansdowne '13,Boston University,58
A,14,Ansel Duff '15,Harvard University,63
A,15,Evan LaMurre '15 *,Colby College,69
