Division,Placement,Skipper,Team,Total Score
B,1,Johnny Norfleet '13,Hobart and William Smith Colleges,90
B,2,Scott Houck '15,Dartmouth College,102
B,3,Ben Spector '13,College of Charleston,104
B,4,Tyler Rice '14,Brown University,121
B,5,Will Stocke '13,University of South Florida,127
B,6,Gary Herring '12,U. S. Merchant Marine Academy,128
B,7,Matthew Gowell '14,Georgetown University,130
B,8,George Kutschenreuter '15,University of Wisconsin,137
B,9,Rob Struckett '12,Yale University,170
B,10,Harry Scott '13,SUNY Maritime College,177
B,11,Scott Hoffmann '14,Old Dominion University,179
B,12,Jacob La Dow '15,St. Mary's College of Maryland,184
B,13,George Saunders '12,Roger Williams University,213
B,14,Mildred Conroy '12,Washington College,240
B,15,none,Connecticut College,241
B,16,Robert Savoie '14,Eckerd College,251
B,17,Hunter Mumma '12,University of Vermont,266
B,18,Alden Sonnenfeldt '13,Cornell University,304
B,19,Alex Reynolds '14,Fordham University,305
B,20,David Coplon '12,Columbia University,315
