Division,Placement,Skipper,Team,Total Score
A,1,Christopher Segerblom '14,Yale University,66
A,2,Brendan Kopp '12,Harvard University,71
A,3,Anne Haeger '12,Boston College,73
A,4,Joseph Kutschenreuter '12,University of Wisconsin,76
A,5,Massimo Soriano '12,Tufts University,81
A,6,Eamon Glackin '12,Massachusetts Institute of Technology,85
A,7,Colin Smith '13,Brown University,85
A,8,Olin Davis '14,University of Vermont,87
A,9,Sean Bouchard '12,Roger Williams University,89
A,10,Shawn Murray '12,SUNY Maritime College,90
A,11,Kevin Martland '14,Connecticut College,93
A,12,Daniel Liberty '12,U. S. Merchant Marine Academy,112
A,13,SEAN Ross '12,University of South Florida,117
A,14,Sam Williams '12,Dartmouth College,122
A,15,Fletcher Sims '14,St. Mary's College of Maryland,127
A,16,James Simmons '13,University of Rhode Island,129
A,17,Claire Lasko '12,BUSA,131
A,18,none,U. S. Coast Guard Academy,150
A,19,Michael Whitford '12,Washington College,155
A,20,Matt Johnson '12,Boston University,164
