Division,Placement,Skipper,Team,Total Score
A,1,Maarten Eenkema Van Dijk '14,Northeastern University,14
A,2,James Simmons '13,University of Rhode Island,16
A,3,Ian Sutherland '12,Providence College,18
A,4,Peter Pellegrini '12,Salve Regina University,21
A,5,David Pierce '12,Bates College,23
A,6,Bradley Abbott '13,University of Vermont,25
A,7,Peter Edmunds '14,Bowdoin College,26
A,8,Christopher Price '14,Dartmouth College,32
A,9,Charles Proctor '14,Tufts University,38
A,10,Ian Paice '13,Boston University,39
A,11,Justin Marks '14,University of New Hampshire,41
A,12,Jared Dunn '13,Brandeis University,48
A,13,Lauren Cefali '15,U. S. Coast Guard Academy,51
A,14,Bianca Dragone '12,Middlebury College,51
A,15,Ryan Daly '14,Connecticut College,54
A,16,Christopher Hulse '12,Maine Maritime Academy,56
A,17,Colin Silveno '12 *,University of Connecticut,61
A,18,none,Amherst College,76
