Division,Placement,Skipper,Team,Total Score
B,1,Deirdre Lambert '15,Dartmouth College,17
B,2,Chanel Miller '14,University of Rhode Island,25
B,3,Mariel Marchand '13,Tufts University,29
B,4,Morgan Kiss '15,Yale University,33
B,5,Chloe Lepert '15,Massachusetts Institute of Technology,38
B,6,Lizzy Hamilton '15,Bowdoin College,45
B,7,Sky Adams '14,Brown University,45
B,8,Laura Cuccio '14,University of Vermont,48
B,9,Erica Lush '14,Boston University,66
B,10,Wendy Reuss '15,Roger Williams University,68
B,11,none,Northeastern University,72
B,12,Ellen Kintz '13,U. S. Coast Guard Academy,75
B,13,none,Harvard University,87
B,14,Lilian Gong '12,Wellesley College,97
B,15,Jemma O'Donnell '15,University of Connecticut,115
B,16,none,Amherst College,119
