Division,Placement,Skipper,Team,Total Score
B,1,Charles Peck '15,U. S. Naval Academy,53
B,2,Christopher Stessing '14,University of Virginia,63
B,3,Duncan Howes '15,Cornell University,63
B,4,Liana Folger '15,Hobart and William Smith Colleges,64
B,5,Julia Paxton '14,SUNY Maritime College,84
B,6,Lance Fraser '15,Queen's University,88
B,7,Rudy Normann '13,SUNY Maritime College,89
B,8,Nathan Fulcher '13,Rochester Institute of Technology,122
B,9,Connor McGowan '14,U. S. Merchant Marine Academy,123
B,10,Troy Zangle '13,Webb Institute,132
B,11,Matthew Winter '14,Fordham University,132
B,12,Gregory Pitner '12,Rensselaer Polytechnic Institute,151
B,13,James McManus '13,Hamilton College,171
B,14,Mary Margaret Meehan '15,Columbia University,174
B,15,Nicholas Woviotis '15,Syracuse University,179
B,16,Sara Winkelman '12,Colgate University,222
B,17,none,University of Maryland,266
B,18,none,Stevens Institute of Technology,266
