Division,Placement,Skipper,Team,Total Score
A,1,Zeke Horowitz '12,College of Charleston,32
A,2,Christopher Stocke '15,University of South Florida,35
A,3,David Hernandez '12,University of Miami,46
A,4,Nicholas Voss '12,University of Miami,48
A,5,Erik Bowers '12,College of Charleston,56
A,6,William Sands '15,College of Charleston,59
A,7,Brendan Faria '13,College of Charleston,67
A,8,Jeff Hahl '12,Eckerd College,85
A,9,Matt Jaykus '14,University of Miami,92
A,10,Bryan White '13,University of South Florida,94
A,11,Bill Kelly '15 *,Emory University,113
A,12,Matthew Whitehead '15,University of South Florida,118
A,13,Erik Brydges '14,Eckerd College,123
A,14,Andrew Krellenstein '15,Eckerd College,124
A,15,Tony Collins '15,Eckerd College,132
A,16,Joel Hurley '14 *,Embry-Riddle University,136
