Division,Placement,Skipper,Team,Total Score
A,1,Andrew Fox '13,University of Wisconsin,16
A,2,Joseph Kutschenreuter '12,University of Wisconsin,17
A,3,Harrison Burton '14,University of Minnesota,27
A,4,Michael Lee '14,University of Wisconsin,37
A,5,Ryan Grosch '14,University of Minnesota,41
A,6,George Powell '13,Northwestern University,43
A,7,Ryan Anderson '15,Northwestern University,51
A,8,Braden Solum '12,University of Minnesota,53
A,9,Patrick Farrell '13,Marquette University,55
A,10,Travis Cottle '15,Northwestern University,56
A,11,John Hodges '13,Northwestern University,66
