Division,Placement,Skipper,Team,Total Score
B,1,Soren Wilde '19,University of Hawaii,35
B,2,James Barry '16,Brown University,43
B,3,Michael Pacholski '19,University of Hawaii,52
B,4,John Coakley '16,University of Southern California,57
B,5,Sam Shannon '19,Salve Regina University,64
B,6,Sophie Hibben '19,Brown University,72
B,7,Louise Currie '18,University of Hawaii,97
B,8,Brendan Lyden '16,University of California at Santa Barbara,97
B,9,none,Hosei University,113
B,10,David Cornella '17,Cal Poly University S.L.O.,114
B,11,Cameron Baxter '19,University of Hawaii,123
B,12,Jennifer Killian '19,Salve Regina University,140
B,13,Gabrielle Savage '18,University of British Columbia,156
B,14,Connor Hughes '19,University of Washington,162
B,15,Brett Farrell '17,University of California at San Diego,165
B,16,none,California State University Long Beach,184
B,17,Joshua Steward '17,California State University Channel Islands,207
B,18,none,California State University Long Beach,211
