Division,Placement,Skipper,Team,Total Score
B,1,Brad Seferian '19,Fordham University,36
B,2,Connor Oursler '19,U. S. Coast Guard Academy,38
B,3,Tyler Paige '18,Tufts University,44
B,4,Hugh MacGillivray '18,Connecticut College,54
B,5,James Keegan '16,SUNY Maritime College,57
B,6,Nicholas Manfredi '19,SUNY Stony Brook,67
B,7,Dylan Boland '18,Drexel University,86
B,8,Peter Sander '17,SUNY Stony Brook,92
B,9,Brian Reilly '16,Sacred Heart University,94
B,10,Erin Godfrey '19,Fairfield University,103
B,11,Catalina Feder '19,Columbia University,128
B,12,Jennifer Suter '19,U. S. Military Academy,137
