Division,Placement,Skipper,Team,Total Score
A,1,Ian Barrows '17,Yale University,19
A,2,Pearson Potts '16,Brown University,20
A,3,Ravi Parent '18,Boston University,22
A,4,Connor Corgard '16,Roger Williams University,22
A,5,Avery Fanning '16,U. S. Coast Guard Academy,23
A,6,Hunter Johnstone '16,Dartmouth College,30
A,7,Raul Rios '16,Boston College,33
A,8,Jack McGuire '17,Bowdoin College,34
A,9,Ty Ingram '18,Massachusetts Institute of Technology,36
A,10,John Rolander '17,Tufts University,36
A,11,Bryce Kopp '16,Connecticut College,37
A,12,Andrew Mollerus '16,Harvard University,40
A,13,Amina Brown '17,University of Vermont,43
A,14,Rachel Bryer '17,University of Rhode Island,47
A,15,Frank Reeg '19,Massachusetts Maritime Academy,55
A,16,John Silvestri '16,Salve Regina University,59
A,17,Peter Sterflinger '17,Johnson and Wales University,62
A,18,Victoria McGruer '17,Northeastern University,66
