Division,Placement,Skipper,Team,Total Score
B,1,Harrison Vandervort '19,University of California at Santa Barbara,37
B,2,Andrew Solomon '18,University of California at Berkeley,43
B,3,Soren Wilde '19,University of Hawaii,65
B,4,Jennifer Hays '17,University of California at Berkeley,72
B,5,Luke Muller '18,Stanford University,73
B,6,John Coakley '16,University of Southern California,79
B,7,Julia Lambert '18,Stanford University,94
B,8,Leah Ford '19,University of California at Los Angeles,106
B,9,Grace Carrick '18,Cal Poly University S.L.O.,114
B,10,Andrew Wilkinson '18,Oregon State University,133
B,11,Caitlin Schadt '18,University of Hawaii,151
B,12,Elsa Balton '17,Western Washington University,156
B,13,Alexander Brocchini '17,University of California at Santa Cruz,162
B,14,Ari Zeen '17,California State University Long Beach,173
B,15,Philip Tagatac '17,University of California at Irvine,174
B,16,Shaan Shridhar '19,University of Washington,179
B,17,Jacqueline Rasch Castillo '18,Santa Clara University,193
B,18,Grant Lin '17,University of California at San Diego,217
