Division,Placement,Skipper,Team,Total Score
B,1,Sean Beaulieu '18,Salve Regina University,15
B,2,Marcos Darcy '16,Boston College,17
B,3,Molly Pleskus '18,Tufts University,18
B,4,Garrett Connelly '19,University of Rhode Island,23
B,5,George Luber '17,Massachusetts Maritime Academy,37
B,6,James Maguire '20,Northeastern University,40
B,7,Joseph Chamberlin '19,Massachusetts Institute of Technology,41
B,8,Patrick Buehler '18,Yale University,42
B,9,Kelsey Delosh '17,University of Massachusetts at Dartmouth,57
B,10,Benjamin Zheng '18,Harvard University,58
B,11,Owen Sullivan '19,Wesleyan University,65
B,12,Merrick Gillies '19,University of Vermont,68
B,13,Rudolf Hauser '19,University of New Hampshire,76
B,14,Kelsey Laforest '17,Fairfield University,80
B,15,Joshua Linker '19,University of Massachusetts at Amherst,83
B,16,Matthew Scheuer '16,University of New England,96
