Division,Placement,Skipper,Team,Total Score
A,1,Rachel Bryer '17,University of Rhode Island,102
A,2,Allyson Donahue '17,Boston College,117
A,3,Carolyn Smith '17,St. Mary's College of Maryland,136
A,4,Laura Wefer '16,University of Wisconsin,141
A,5,Taylor Ladd '18,Harvard University,148
A,6,Casey Klingler '18,Yale University,154
A,7,Erin Mullins '16,Bowdoin College,159
A,8,Hannah Polster '17,Boston University,159
A,9,Elizabeth Pemberton '18,College of Charleston,171
A,10,Mary Kate Mezzetti '16,Georgetown University,175
A,11,MaryClaire Kiernan '17,Tufts University,177
A,12,Maeve White '17,Stanford University,180
A,13,Adelaide Ferguson '17,Fordham University,184
A,14,Hannah McNomee '16,George Washington University,184
A,15,Bailey Carter '19,Hobart and William Smith Colleges,191
A,16,Hannah Hughes '17,U. S. Naval Academy,219
A,17,Charlotte List '18,Connecticut College,229
A,18,Darcy Jensen '16,University of South Florida,245
