Division,Placement,Skipper,Team,Total Score
A,1,Charles Eaton IV '17,University of Hawaii,54
A,2,Matthew Hecht '16,University of Southern California,60
A,3,Nathan Allman '16,Brown University,68
A,4,Giacomo Paoletti '15,University of Hawaii,69
A,5,Megan Grapengeter-Rudnick '17,Brown University,78
A,6,John Silvestri '16,Salve Regina University,86
A,7,Nicolas Delfino '16,University of California at San Diego,97
A,8,Shannon Killian '16,Salve Regina University,101
A,9,none,Hosei University,111
A,10,Kristopher Swanson '18,University of California at Santa Barbara,114
A,11,Kris Thompson '16,University of Washington,114
A,12,Ben Brough '19,Cal Poly University S.L.O.,125
A,13,none,California State University Long Beach,136
A,14,Cuylar Zimmerman '19,University of Hawaii,144
A,15,Caitlin Schadt '18,University of Hawaii,151
A,16,none,California State University Long Beach,183
A,17,Joren Jackson '17,University of British Columbia,191
A,18,Olivia Springfield '16,California State University Channel Islands,212
