Division,Placement,Skipper,Team,Total Score
A,1,Adelaide Ferguson '17,Fordham University,37
A,2,Bailey Carter '19,Hobart and William Smith Colleges,38
A,3,Miranda Bakos '18,George Washington University,50
A,4,Carolyn Smith '17,St. Mary's College of Maryland,52
A,5,Mary Kate Mezzetti '16,Georgetown University,52
A,6,Hannah Hughes '17,U. S. Naval Academy,67
A,7,Amanda Attardi '17,Christopher Newport University,76
A,8,Grace Mason '16,Old Dominion University,86
A,9,Caroline Garth '17,University of Pennsylvania,93
A,10,Elizabeth Siegal '16,Columbia University,109
A,11,Julia Gowell '18,University of Virginia,115
A,12,Claire Riedman '16,Cornell University,120
A,13,Christina Black '19,Queen's University,126
A,14,Emily Hann '17,University of Buffalo,155
A,15,Amanda Nuse '17,Monmouth University,158
A,16,Jessica Kurlander '18,SUNY Stony Brook,163
