Division,Placement,Skipper,Team,Total Score
A,1,Kris Thompson '16,University of Washington,11
A,2,Patrick (Drew) Ehlers '19,Oregon State University,15
A,3,Stephen Moran '16,University of Oregon,19
A,4,Kate Flanagan '17,University of Washington,27
A,5,Neil Roberts '16,University of British Columbia,36
A,6,Colin Bartels '17,University of Washington,37
A,7,Andrew Wilkinson '18,Oregon State University,39
A,8,Dilion Kilroy '19 *,Western Washington University,44
A,9,Robin Gropp '16,Lewis and Clark College,54
A,10,Helen Thurlow '16 *,Portland State University,58
A,11,Charles Tokowitz '17,Northwestern University,64
A,12,Sarah Raulston '16,University of Oregon,69
A,13,Abby Schamp '18,Oregon State University,75
