Division,Placement,Skipper,Team,Total Score
A,1,Carter Cameron '19,College of Charleston,5
A,2,Abbie Probst '19,Clemson University,14
A,3,Allison Chenard '19,University of Georgia,15
A,4,Alex Jones '19,University of North Carolina at Wilmington,19
A,5,Margaux Bacro-Duverger '17,University of South Carolina,19
A,6,Andrew Edwards '17,North Carolina State University,26
A,7,Brent DeAngelis '16,Auburn University,33
A,8,Conner Killham '18,Georgia Institute of Technology,42
A,9,none,Vanderbilt University,53
A,10,none,University of Tennessee,54
