Division,Placement,Skipper,Team,Total Score
C,1,Wade Waddell '19,Boston College,62
C,2,Dakota Northrup '19,University of Rhode Island,65
C,3,Conner Harding '19,Roger Williams University,70
C,4,Jan Kite-Powell '19,University of Vermont,82
C,5,Alexander Vasiliou '18,Bowdoin College,83
C,6,Cameron Holley '19,Tufts University,85
C,7,Jackson Wagner '19,Harvard University,95
C,8,Franco Bilik '18,Brown University,97
C,9,Walter Florio '18,Connecticut College,103
C,10,Greta Farrell '18,Massachusetts Institute of Technology,127
C,11,Samuel Campbell '17,Boston University,132
C,12,George Luber '17,Massachusetts Maritime Academy,151
C,13,Donal Ryan '19,Northeastern University,152
C,14,Caden Buckley '19,Salve Regina University,167
C,15,River Iannaccone '19,University of New Hampshire,205
