Division,Placement,Skipper,Team,Total Score
B,1,Eddie Cox '16,Hobart and William Smith Colleges,91
B,2,Gary Prieto '18,U. S. Naval Academy,98
B,3,Kai Friesecke '18,George Washington University,102
B,4,Augie Dale '18,Old Dominion University,105
B,5,Sean Golden '16,Georgetown University,109
B,6,Nicholas Floyd '19,University of Pennsylvania,109
B,7,Markus Edegran '16,St. Mary's College of Maryland,110
B,8,Will Holz '17,Fordham University,118
B,9,Luca Taglialegne '19,Hampton University,130
B,10,Connor Kelter '18,Cornell University,141
B,11,Alexander Singh '19,University of Virginia,181
B,12,Austin Neuman '16,U. S. Merchant Marine Academy,191
B,13,John Lawless '19,SUNY Maritime College,209
B,14,Amanda Attardi '17,Christopher Newport University,219
B,15,Matt Greenfield '17,University of Maryland,232
B,16,Hannah Schmidt '17,Washington College,238
B,17,Matthew Roleke '19,Stevens Institute of Technology,247
B,18,Barrie Joanna '19,Syracuse University,285
