Division,Placement,Skipper,Team,Total Score
A,1,John Hanna '19,Texas A&M University at Galveston,43
A,2,Karl Rasmus Sayre '19,Eckerd College,44
A,3,Daniel Lawless '17,Jacksonville University,59
A,4,Elizabeth Pemberton '18,College of Charleston,59
A,5,Robby Gearon '19,Boston University,70
A,6,Charles Morano '19,College of Charleston,79
A,7,Vidar Minkovsky '18,SUNY Stony Brook,80
A,8,John Silvestri '16,Salve Regina University,87
A,9,Kyle Magno '18,University of Miami,90
A,10,Darcy Jensen '16,University of South Florida,94
A,11,Madison Eger '16,Miami University,133
A,12,Nick Watts '18,Tulane University,149
A,13,Thomas Yaeger Jr '18,University of Notre Dame,165
A,14,Micayla Beyer '19,SUNY Stony Brook,171
A,15,Stuart Wallace '18,Georgia Institute of Technology,173
