Division,Placement,Skipper,Team,Total Score
B,1,Jeffrey Adam '18,Massachusetts Maritime Academy,15
B,2,Thomas Pluchino '18,Johnson and Wales University,26
B,3,James Amaral '19,University of New Hampshire,26
B,4,Nathaniel Barton '18,Wesleyan University,36
B,5,George Williams '17,University of Connecticut,40
B,6,Sean O'Keefe '17,Wentworth Institute of Technology,46
B,7,Liam O'Leary '17,Maine Maritime Academy,54
B,8,Lauren Ten Hoopen '19,Fairfield University,59
B,9,Meghan Colwell '16,Middlebury College,59
B,10,Rebecca Rutkiewicz '19,Sacred Heart University,69
