Division,Placement,Skipper,Team,Total Score
A,1,James Beatty '17,Tufts University,24
A,2,Matthew Gibbs '17,University of Rhode Island,28
A,3,Jack Bitney '19,Tufts University,32
A,4,John Silvestri '16,Salve Regina University,38
A,5,Vincent Yannelli '19,University of Vermont,42
A,6,George Luber '17,Massachusetts Maritime Academy,43
A,7,Meredith Morran '19,Brown University,51
A,8,Stephen Fletcher '17,Northeastern University,51
A,9,Noah Brayer '18,University of Massachusetts at Amherst,75
A,10,Kelsey Martins '16,University of Massachusetts at Dartmouth,79
A,11,none,University of New England,87
A,12,River Iannaccone '19,University of New Hampshire,89
A,13,Hanna Desilets '17,University of Massachusetts at Dartmouth,89
