Division,Placement,Skipper,Team,Total Score
A,1,Maximilian Kuester '18,Hampton University,37
A,2,Austin Powers '17,Christopher Newport University,42
A,3,Alec Chicoine '18,Old Dominion University,44
A,4,Alexander Singh '19,University of Virginia,46
A,5,Paolo Bertolotti '16,Columbia University,67
A,6,Grace Mason '16,Old Dominion University,69
A,7,Julian Fraize '18,Stevens Institute of Technology,77
A,8,Austin Neuman '16,U. S. Merchant Marine Academy,99
A,9,Ellie Ungar '19,St. Mary's College of Maryland,105
A,10,Andrew Hall '17,SUNY Maritime College,117
A,11,Raymond Bay '17,Virginia Tech,121
A,12,Jacob Stoner '19,University of Maryland,122
A,13,Nicholas Manfredi '19,SUNY Stony Brook,137
A,14,James Keegan '16,SUNY Maritime College,143
A,15,Nathan Thompson '17,University of Maryland/Baltimore County,149
A,16,Haley Clemson '20,Drexel University,152
A,17,Rory Mess '16,University of Buffalo,156
A,18,Karl Richter '16,Indiana University of Pennsylvania,198
