Division,Placement,Skipper,Team,Total Score
A,1,Will La Dow '18,Stanford University,37
A,2,Kristopher Swanson '18,University of California at Santa Barbara,52
A,3,Chuck Eaton '17,University of Hawaii,60
A,4,Matthew Hecht '16,University of Southern California,77
A,5,Andrew Solomon '18,University of California at Berkeley,89
A,6,Elizabeth Hays '17,University of California at Los Angeles,108
A,7,Brian MacLean '18,University of California at Irvine,115
A,8,Alex Demmler '19,California State University Long Beach,116
A,9,Nicolas Delfino '16,University of California at San Diego,122
A,10,Ben Brough '19,Cal Poly University S.L.O.,123
A,11,Kip Wanaselja '16,University of California at Santa Cruz,159
