Division,Placement,Skipper,Team,Total Score
B,1,Eric Witte '17,University of California at Berkeley,34
B,2,Nicolai Sponholtz '15,University of California at Berkeley,37
B,3,Joseph Lausten '17,Cal Poly University S.L.O.,52
B,4,Leah Ford '19,University of California at Los Angeles,62
B,5,Alexander Brocchini '17,University of California at Santa Cruz,70
B,6,Natalie Hopper '19,University of California at San Diego,89
B,7,Belle Lemoine '19,Cal Poly University S.L.O.,93
B,8,Yan Rui Goheen '17,University of California at San Diego,95
B,9,Julian Weiswasser '19,University of California at Santa Cruz,113
B,10,Levi Matsushima '17,California State University Monterey Bay,116
B,11,Liam Russell '17,Cal Poly University S.L.O.,118
B,12,Ben Gerber '19,University of California at Los Angeles,123
B,13,Keir Oxford Pope '19,University of California at Berkeley,131
B,14,David Luu '17,University of California at San Diego,135
B,15,Sara Stratte '16,University of California at Los Angeles,140
B,16,Thomas Niemisto '17,Cal Poly University S.L.O.,148
B,17,Joseph Naro '18,University of California at Davis,168
B,18,Cornelia Ehrenberg '16,Santa Clara University,183
B,19,Michelle Moua '17,University of California at Davis,186
