Division,Placement,Skipper,Team,Total Score
B,1,Elizabeth O'Connor '17,Duke University,15
B,2,Jennifer Baylis '19,College of Charleston,16
B,3,Conner Killham '18,Georgia Institute of Technology,18
B,4,Kailey Savacool '16,University of North Carolina at Wilmington,19
B,5,Mackey Leventis '19,University of South Carolina,30
B,6,Matthew Dockstader '17,North Carolina State University,32
B,7,David Sutton '19,Georgia Institute of Technology,42
B,8,Edward Martin '16,Auburn University,52
B,9,Erica Trotter '17,University of Georgia,52
B,10,Jennifer Post '16,University of Georgia,63
B,11,Cameron Rylance '19,Clemson University,77
B,12,none,The Citadel,98
