Division,Placement,Skipper,Team,Total Score
B,1,Grace Carrick '18,Cal Poly University S.L.O.,32
B,2,Peter Wong '18,University of Southern California,32
B,3,Alicia Ward '18,California State University Monterey Bay,69
B,4,Thomas Niemisto '17,Cal Poly University S.L.O.,81
B,5,Dylan Rinker '16,Cal Poly University S.L.O.,83
B,6,Melissa Schem '18,University of Southern California,87
B,7,Samuel Rohrbach '17,University of California at San Diego,87
B,8,Philip Tagatac '17,University of California at Irvine,93
B,9,Ari Zeen '17,California State University Long Beach,95
B,10,Tyler Hogan '17,University of California at Berkeley,101
B,11,Thomas Garcia '19,University of California at Los Angeles,101
B,12,Ben Gerber '19,University of California at Los Angeles,122
B,13,Andrew Clements '17,California State University Channel Islands,139
B,14,Cullen Quine '18,University of California at Los Angeles,144
B,15,Erin Kelly '17,University of California at Los Angeles,152
B,16,none,California State University Long Beach,160
B,17,Morgan Wright '16,University of California at San Diego,170
B,18,Liam Russell '17,Cal Poly University S.L.O.,174
B,19,Sara Stratte '16,University of California at Los Angeles,178
B,20,Grant Lin '17,University of California at San Diego,183
B,21,MyKha Pham '16,University of California at Irvine,188
B,22,Joseph Naro '18,University of California at Davis,200
B,23,Keir Oxford Pope '19,University of California at Berkeley,206
B,24,Andrew Kinton '17,Arizona State University,212
B,25,Marina Lindsay '17,University of California at Los Angeles,224
