Division,Placement,Skipper,Team,Total Score
A,1,Maximilian Kuester '18,Hampton University,39
A,2,Eric Siegel '16,Washington College,43
A,3,Austin Powers '17,Christopher Newport University,46
A,4,Joshua Prucnal '16,University of Maryland,57
A,5,Trevor Koerwer '19,Villanova University,65
A,6,Vidar Minkovsky '18,SUNY Stony Brook,71
A,7,Nicholas Pardini '16,Syracuse University,73
A,8,Julian Fraize '18,Stevens Institute of Technology,75
A,9,Paolo Bertolotti '16,Columbia University,90
A,10,Nicholas Price '16,Virginia Tech,93
A,11,Drew Beckmann '16,U. S. Military Academy,102
A,12,Jonah Burke-Kleinman '16,Queen's University,109
A,13,John Shanahan '16,Penn State University,112
A,14,Dante Iozzo '16,University of Buffalo,122
A,15,Chris Anderson '16,William and Mary,126
A,16,Haley Clemson '19,Drexel University,140
A,17,Amanda Nuse '17,Monmouth University,168
