Division,Placement,Skipper,Team,Total Score
A,1,Megan Yeigh '16,University of Vermont,35
A,2,Frank Reeg '19,Massachusetts Maritime Academy,39
A,3,Megan Grapengeter-Rudnick '17,Brown University,40
A,4,Victoria McGruer '17,Northeastern University,54
A,5,Shannon Killian '16,Salve Regina University,58
A,6,Logan Russell '19,Tufts University,71
A,7,John Cappetta '16,Bates College,71
A,8,Samuel Campbell '17,Boston University,81
A,9,Haley Kachmar '18,Connecticut College,82
A,10,Liam Ballantyne '19,U. S. Coast Guard Academy,85
A,11,Brian Reilly '16,Sacred Heart University,91
A,12,Lillian Vincens '19,Fairfield University,107
