Division,Placement,Skipper,Team,Total Score
B,1,Casey Klingler '18,Yale University,42
B,2,Christine Moloney '17,Hobart and William Smith Colleges,46
B,3,Anders Ekholm '17,Fordham University,75
B,4,Alex Woloshyn '17,Cornell University,80
B,5,Sam Shannon '19,Salve Regina University,81
B,6,Hannah Hughes '17,U. S. Naval Academy,81
B,7,Nick DiGiovanni '19,Harvard University,92
B,8,Thomas Balk '18,Cornell University,106
B,9,Marie Line '19,George Washington University,112
B,10,Emma White '19,Dartmouth College,123
B,11,Matt Cappetta '19,Fordham University,129
B,12,Nathaniel Greason '17,Dartmouth College,138
B,13,Haley Collins '18,Columbia University,174
B,14,George Kevrekidis '18,Princeton University,194
B,15,Nick Grant '18,U. S. Military Academy,209
B,16,No show,Williams College,238
