Division,Placement,Skipper,Team,Total Score
B,1,Dana Rohde '18,U. S. Coast Guard Academy,83
B,2,Lydia Grasberger '18,Boston University,100
B,3,Marly Isler '16,Yale University,101
B,4,Sarah Hermus '18,University of Rhode Island,103
B,5,Isabella Loosbrock '19,Boston College,105
B,6,Amina Brown '17,University of Vermont,109
B,7,Taylor Gavula '19,Harvard University,115
B,8,Lindsey Baab '18,Brown University,138
B,9,Emily Petno '16,Dartmouth College,140
B,10,Courtney Koos '16,Bowdoin College,148
B,11,Victoria McGruer '17,Northeastern University,151
B,12,Annie Hughes '19,Massachusetts Institute of Technology,155
B,13,Kelsey Shakin '19,Roger Williams University,158
B,14,Alexandra Maurillo '18,Connecticut College,161
B,15,Kate Shaner '16,Tufts University,165
B,16,Jennifer Killian '19,Salve Regina University,244
