Division,Placement,Skipper,Team,Total Score
B,1,Will Haeger '14 *,Tufts University,15
B,2,Willem Sandberg '14 *,Tufts University,32
B,3,Tomas Hornos '10 *,Tufts University,35
B,4,"Tyler ""TMAC"" Macdonald '15 *",Tufts University,43
B,5,Natalie Salk '13 *,Tufts University,46
B,6,Will Hutchings '13 *,Tufts University,46
B,7,Duncan Swain '15 *,Tufts University,46
B,8,Andrew Kriezis '10 *,Tufts University,48
B,9,Alec Ruiz-Ramon '15 *,Tufts University,52
B,10,Nicolas Russo-Larson '12 *,Tufts University,58
B,11,Dan Nickerson '15 *,Tufts University,61
B,12,Amanda Sommi '16,Tufts University,63
B,13,Will Pelleteri '12 *,Tufts University,71
B,14,Massimo Soriano '12 *,Tufts University,75
B,15,Albert Nichols` '13 *,Tufts University,79
B,16,Charlie Proctor '14 *,Tufts University,79
B,17,Renee Gagne '12 *,Tufts University,80
B,18,Jason Majane '08 *,Tufts University,97
