Division,Placement,Skipper,Team,Total Score
B,1,Amina Brown '17,University of Vermont,48
B,2,Martina Sly '19,Stanford University,66
B,3,Lydia Grasberger '18,Boston University,67
B,4,Sarah Hermus '18,University of Rhode Island,85
B,5,Hannah McNomee '16,George Washington University,88
B,6,Courtney Koos '16,Bowdoin College,91
B,7,Isabella Loosbrock '19,Boston College,97
B,8,Darcy Jensen '16,University of South Florida,121
B,9,Marissa Golison '16,St. Mary's College of Maryland,122
B,10,Annie Hughes '19,Massachusetts Institute of Technology,128
B,11,Anna Louise Devanny '17,University of Virginia,136
B,12,Olivia Windemuller '19,Old Dominion University,139
B,13,Shaynah True '19,Jacksonville University,143
B,14,Leah Ford '19,University of California at Los Angeles,157
B,15,Raemie Ladner '19,University of Pennsylvania,162
B,16,Isabella Hamilton '17,University of Minnesota,180
B,17,Francesca Dana '18,Santa Clara University,180
B,18,Miia Newman '17,Tulane University,209
